CustomerID,CLV
12596.0,321.02075915731683
12597.0,1783.9470602318383
12598.0,1388.289204731667
12599.0,615.2608400030084
12600.0,1214.985511305473
12601.0,373.6092570563356
12604.0,201.27278256139064
12609.0,487.31271982574
12610.0,1595.4000746267875
12613.0,1325.2137895152339
12615.0,1543.2311368494584
12616.0,299.96991191566497
12619.0,2239.9475511639635
12620.0,699.4596608448928
12621.0,5843.457162653432
12624.0,418.6018873218652
12625.0,426.8653320603455
12626.0,2712.875400623611
12627.0,3949.1552605160473
12628.0,1367.17436030115
12630.0,1653.7501340724332
12633.0,724.7966229647144
12635.0,854.7763024587641
12637.0,2204.2535473565235
12640.0,1089.0338886532463
12642.0,1099.0778646861525
12643.0,1203.7814315758367
12645.0,765.6907847712919
12646.0,1581.3358459422768
12647.0,1570.8292347234722
12649.0,317.01054855363634
12653.0,608.6587772139443
12654.0,397.52834797913295
12656.0,2256.984509810565
12657.0,1891.7923562864191
12662.0,1637.1141522519792
12664.0,2148.8951230044736
12668.0,1387.3831771298373
12669.0,942.0553709881425
12670.0,1615.4285493471089
12673.0,256.0610165484088
12674.0,1117.281084868727
12676.0,584.5327286536931
12678.0,7494.800569089503
12679.0,360.9472001945321
12680.0,1051.5057101016632
12681.0,5659.290709841686
12682.0,5324.857087307368
12683.0,3267.7552785675803
12684.0,1478.791591941512
12685.0,3627.8728879210034
12689.0,834.3540577349781
12691.0,526.8714312679242
12693.0,473.2500722453657
12694.0,452.8974786515318
12695.0,577.1939758291198
12697.0,689.728009500145
12700.0,2502.2469742151166
12701.0,363.6233255687401
12704.0,1992.7785719478632
12705.0,2656.794168013683
12708.0,1221.8654350280026
12709.0,4093.5103039830674
12710.0,513.7800261226638
12712.0,1942.350409163772
12714.0,1926.1408305508744
12716.0,566.0327861795918
12717.0,341.5340830256981
12719.0,992.3472772384786
12720.0,2469.314124889678
12721.0,1130.395139383173
12722.0,939.4230575635343
12723.0,1312.3116140602483
12724.0,526.4582778512222
12726.0,1175.6732539487962
12727.0,1720.218644910051
12728.0,413.3188703241217
12731.0,7594.105814279227
12735.0,245.63393915741906
12739.0,432.61814435651536
12744.0,8631.106489324504
12747.0,1770.0823775726503
12748.0,14943.521751600725
12749.0,2164.937229342277
12753.0,7103.789062966438
12754.0,1308.095832056018
12755.0,128.76971681868687
12757.0,4843.307664439913
12758.0,579.9209740872673
12759.0,662.2567911700257
12762.0,4173.09987694618
12763.0,170.91011493332906
12766.0,2484.144540276266
12775.0,716.7036149779799
12778.0,522.9907171103016
12779.0,1663.9726796970922
12781.0,253.36092590159552
12782.0,894.0685682418905
12783.0,3527.2463183586715
12784.0,1492.8794898402373
12787.0,462.6068182004646
12793.0,217.9254097467697
12794.0,867.5997968760171
12798.0,3816.7051963729955
12808.0,269.35777339563924
12811.0,310.7677855599145
12815.0,423.48007856489653
12816.0,376.96876525994804
12820.0,494.4017945366825
12822.0,682.9305343558274
12823.0,878.2071823455614
12826.0,710.7588707808845
12827.0,1325.9175132001308
12828.0,1251.859328419776
12829.0,168.82714489002058
12830.0,3791.0696109505525
12832.0,508.68031446864
12836.0,925.2364852520844
12838.0,200.37132806007565
12839.0,2378.1436455685175
12840.0,1301.3728235924982
12841.0,1796.4112521547142
12842.0,398.3019520956208
12843.0,1135.348927056707
12844.0,425.91652415910704
12845.0,339.6500932061774
12849.0,291.8584152092215
12853.0,748.0713001171814
12854.0,522.5157398716783
12856.0,3985.426771773388
12857.0,243.8284335077339
12865.0,752.242194280084
12867.0,1659.1171647713777
12868.0,712.0257138299096
12871.0,324.8409433284984
12872.0,174.74421024793446
12875.0,141.10459526670863
12876.0,920.9143866994543
12877.0,794.0024363859193
12878.0,344.2638486731714
12879.0,1017.6904101250541
12882.0,2737.2207163610715
12883.0,822.1885147840462
12885.0,708.5407294462964
12886.0,458.64005726355686
12888.0,200.82998002965104
12891.0,308.59397723706894
12895.0,554.2206988480726
12897.0,177.65547512030798
12901.0,10192.781090518825
12904.0,393.72943535322264
12906.0,1496.0289579036296
12908.0,276.77420664498106
12909.0,876.2030082569026
12910.0,1608.0928859803307
12912.0,4260.817964053173
12913.0,942.1683849466829
12915.0,166.94582177579656
12916.0,1057.75699169093
12919.0,1258.9990875403205
12921.0,7093.23774997621
12924.0,533.6123891567146
12925.0,861.4607320387624
12928.0,814.8890795188108
12930.0,356.5831749496021
12931.0,18023.128133783124
12933.0,402.9320812456367
12935.0,966.8690037899216
12936.0,940.70468332694
12937.0,839.2320768373943
12939.0,4237.862401678986
12940.0,961.6571342618182
12942.0,294.3628915497433
12944.0,217.30400053098876
12947.0,672.904828835207
12948.0,1160.9009173913548
12949.0,1639.3253427045238
12950.0,5504.241416359686
12951.0,575.5871727178697
12952.0,1430.2275686876844
12955.0,2642.268944588814
12957.0,1726.0633050443935
12962.0,438.72379286379214
12963.0,778.1263687185747
12967.0,176.62681092794207
12970.0,270.5156089439379
12971.0,5070.522818999696
12980.0,2881.572271812071
12981.0,439.96441385451385
12985.0,1982.9611598136182
12987.0,342.6130019411727
12989.0,3028.546904228994
12990.0,300.5209535790654
12991.0,520.6244882494246
12993.0,340.98209158216014
12994.0,477.72910444669884
12997.0,567.8599804339644
12999.0,291.07024770084047
13000.0,265.2964450519796
13001.0,4427.666741832787
13003.0,305.1606342114451
13004.0,2517.399890655031
13005.0,252.81470681856518
13012.0,868.4074983587276
13013.0,1545.9572114078992
13014.0,1800.5317426804293
13015.0,1599.2773620575415
13016.0,591.766903102797
13018.0,3898.8333482996877
13021.0,1201.165087352708
13023.0,562.3667813376583
13026.0,667.5605221287292
13027.0,2358.727288232634
13028.0,1199.4560530020558
13029.0,450.5072965072518
13030.0,223.77652941497888
13032.0,926.7472076733036
13034.0,250.29626359818351
13035.0,386.8181935218308
13037.0,502.3370254053118
13038.0,400.5343607110014
13040.0,1593.1132794633836
13046.0,323.99281892348114
13047.0,1317.1609818232027
13048.0,722.8907173686075
13049.0,295.4435621020651
13050.0,2548.2283941432243
13055.0,584.6983080298164
13058.0,513.2447961859434
13064.0,549.5612276312644
13066.0,1510.1845937644432
13068.0,198.40515897266243
13069.0,1951.6204582496161
13077.0,290.50920728373814
13078.0,5448.8830448203
13079.0,606.5433991555012
13081.0,10573.98951272329
13082.0,1574.3943464877177
13083.0,627.2849151605533
13085.0,198.45199449894318
13089.0,25709.42555337314
13090.0,3802.1549509124347
13092.0,294.0463486703401
13093.0,2899.596695353688
13094.0,905.0737797768952
13097.0,2545.740521135729
13098.0,14236.695347980702
13102.0,2832.6946003710495
13104.0,586.8705283964492
13107.0,558.9955508159834
13109.0,511.24458629886107
13110.0,761.2300486819078
13113.0,5327.947072504743
13115.0,1263.6468612460696
13117.0,498.9981496832206
13118.0,658.7717509455131
13122.0,195.03140109271112
13124.0,1016.3173716813685
13126.0,927.452255777051
13131.0,738.8308884211705
13133.0,159.7494087500907
13134.0,929.1944853129112
13136.0,1473.1436498433193
13137.0,1840.552109845057
13138.0,474.0686818061072
13139.0,2724.026643838279
13140.0,241.71908899600848
13141.0,954.0420946713272
13145.0,280.95855770771175
13147.0,1221.9930169424106
13148.0,1532.8483353421552
13149.0,785.3207380770854
13155.0,378.04952807972467
13157.0,867.5894484171088
13158.0,575.5693657491937
13159.0,1465.4510737341564
13162.0,545.9901048745828
13165.0,314.212317997832
13167.0,857.9419611786823
13168.0,471.8864911344473
13169.0,256.9931056259986
13171.0,317.0839662340811
13173.0,176.22108921084916
13174.0,603.5553782441172
13178.0,2305.521835234793
13183.0,1684.79493420596
13184.0,994.0889118279348
13186.0,895.5614761609429
13189.0,460.04633641969696
13192.0,415.94396220062924
13196.0,780.2593602034889
13198.0,1361.2644234301777
13199.0,4290.592814026252
13200.0,958.7871228627906
13203.0,616.5056413126632
13207.0,318.60688124896603
13208.0,693.1165581782586
13209.0,2354.761700827436
13211.0,513.5058330476658
13212.0,1203.8625144962302
13213.0,985.2440593840544
13217.0,657.103047325834
13220.0,647.9009776832828
13221.0,219.33720927689555
13223.0,210.88317148829248
13224.0,837.6579804975868
13225.0,2284.5722413933277
13230.0,1340.8224218276098
13232.0,992.4568828289129
13233.0,223.17874435940269
13236.0,628.7196368660925
13238.0,392.2457272375482
13240.0,327.0742387491378
13242.0,280.1590194070981
13246.0,903.7174989415646
13247.0,897.8865066696512
13248.0,268.38354182203005
13249.0,400.1428263850913
13253.0,291.135539881253
13255.0,169.94128093108986
13258.0,528.9187715131401
13261.0,178.34000543641588
13263.0,3804.482396871081
13265.0,1116.0013555256555
13266.0,2330.5977998053268
13267.0,1965.870642226951
13268.0,1673.6867132245711
13269.0,2273.4568322256814
13272.0,568.513639876865
13276.0,782.9051995521535
13277.0,590.1297985783575
13280.0,346.0311050313175
13282.0,658.1889620315279
13283.0,271.5191407513093
13285.0,1108.6212570469004
13292.0,270.8770996571858
13294.0,321.2927195336856
13297.0,1773.7872761401904
13301.0,405.1631744824354
13305.0,946.8553210678077
13308.0,587.3462822139813
13309.0,677.1758196925855
13310.0,436.5322283004068
13311.0,351.8057084526404
13313.0,691.5758038187088
13314.0,1004.659394704345
13316.0,2400.1507472857993
13317.0,907.7630324159596
13318.0,1750.297679701801
13319.0,4505.707978413949
13320.0,812.3320591659965
13321.0,734.2112352008533
13323.0,1568.5804480038792
13324.0,2711.3039278187953
13327.0,1326.1452296051507
13329.0,254.46557076543752
13330.0,479.1028078306024
13334.0,903.5874438312471
13340.0,3646.1466120502173
13344.0,466.4875810626607
13350.0,824.5502495707821
13362.0,1223.8153013187396
13363.0,1368.432739225767
13365.0,855.5429974299979
13368.0,296.6754143872933
13373.0,1179.7225034668854
13376.0,551.9457818331264
13379.0,730.3142759725827
13381.0,1725.4969481066828
13384.0,2580.1568265802184
13389.0,505.2190756726132
13394.0,1260.6979238225126
13396.0,435.427394154682
13397.0,690.0557277721075
13402.0,205.4764217561829
13404.0,226.44784586226285
13405.0,331.3610466851282
13408.0,11882.221834949736
13410.0,569.8335580516725
13414.0,584.609809589997
13416.0,907.6608599108488
13417.0,399.4758202856235
13418.0,2465.841767934307
13420.0,301.14928316717084
13421.0,492.7510819829064
13425.0,676.2540857926026
13426.0,1578.9934119247218
13427.0,450.6952695577965
13429.0,1641.0306167440242
13430.0,780.9127975208002
13431.0,822.1692075339352
13434.0,804.3491778013832
13435.0,2782.495053650699
13437.0,1763.4859926571812
13447.0,3061.036354224585
13448.0,1305.527640230539
13450.0,1420.0185929646168
13451.0,1237.9630916828867
13452.0,246.9131522102997
13453.0,212.98309074490135
13455.0,223.19552056399783
13456.0,1329.5777037528865
13458.0,3828.1689759355813
13460.0,801.8970518748902
13461.0,916.0899386519741
13467.0,1382.552273405542
13468.0,2504.458322625959
13470.0,387.2045356954069
13471.0,4124.539018096963
13473.0,191.50500057990325
13475.0,684.2564742450747
13476.0,330.24123079437766
13477.0,834.662549015995
13479.0,245.61491418736728
13481.0,799.8253957222823
13486.0,994.0592943541819
13487.0,289.477286683599
13488.0,3345.730595267513
13489.0,371.4461413069009
13491.0,645.6075354934584
13492.0,763.5277214219884
13493.0,275.50481993592865
13495.0,745.6947473175168
13496.0,170.44131957025235
13497.0,172.74363060253367
13499.0,735.7184749650803
13500.0,1152.7156983171678
13502.0,240.38634999812462
13505.0,2084.8560487011946
13506.0,159.66399501905383
13507.0,1411.966818606196
13509.0,625.4597056256002
13510.0,1129.60806575434
13515.0,596.8833667470892
13516.0,832.0082207504178
13517.0,941.4448290095987
13520.0,1441.859738804344
13521.0,5074.773261949653
13523.0,1369.4179300399337
13524.0,601.630973315973
13525.0,313.4866957089287
13527.0,1139.0574492844007
13529.0,274.6099024884829
13531.0,172.3676366729947
13533.0,211.2257572949029
13534.0,2643.6961158607146
13536.0,5472.090071602881
13538.0,723.2760171535276
13539.0,360.0997508137423
13544.0,253.8673775085103
13546.0,521.0402262020659
13548.0,339.11649833908064
13549.0,704.4260177913624
13552.0,1799.4887977721105
13555.0,1384.6376544665732
13557.0,279.28350090416535
13558.0,1353.0581705257855
13562.0,787.9919847666301
13563.0,592.7521121964309
13564.0,543.5097053324134
13565.0,176.00040247132245
13566.0,755.503000368718
13569.0,193.88654106671862
13571.0,1426.5570956095883
13573.0,276.54705962018454
13575.0,821.576283024948
13576.0,2870.482545194794
13577.0,945.1566548506494
13579.0,205.12099049851653
13588.0,1617.1168965914062
13589.0,363.7673187851859
13590.0,988.7468553221088
13591.0,495.4315297679948
13592.0,314.2626174663627
13593.0,789.5782821103222
13596.0,2317.0697715074302
13599.0,2231.061467538657
13601.0,351.4642500779922
13606.0,261.49569497202214
13610.0,684.1316513415978
13611.0,444.6074232324483
13614.0,734.7663600881632
13617.0,556.71703608209
13623.0,486.40300780449786
13627.0,688.8308445408861
13629.0,3387.9356420856784
13630.0,1101.044279291525
13631.0,1832.891847579968
13632.0,1274.7544254447557
13634.0,700.9825255479508
13636.0,600.5870666173362
13637.0,440.67906545555337
13643.0,554.4234850234864
13644.0,2435.757695569459
13647.0,929.6592529582605
13649.0,163.2275343446561
13650.0,971.7313065260889
13651.0,826.6914769495644
13652.0,407.92376902480663
13654.0,1406.100461814028
13655.0,397.9098981594127
13656.0,197.6964867526192
13657.0,326.6287302131485
13658.0,1213.329519545744
13659.0,297.2993665741904
13662.0,514.5175270229882
13666.0,166.4623970447711
13668.0,2895.1919821885426
13669.0,389.3879283947276
13672.0,164.0320341343039
13673.0,1259.2532767323842
13675.0,218.9262427489892
13680.0,1264.576907688118
13681.0,858.4571008340462
13685.0,4129.910932042608
13692.0,541.8113062996811
13694.0,27764.379618228057
13695.0,1686.637961985719
13700.0,1152.4900829252997
13704.0,3867.3932308567087
13705.0,278.44559926399813
13707.0,205.21054206124165
13709.0,2915.8981355471
13715.0,448.7330031181008
13717.0,759.5311723481045
13718.0,209.69808924218017
13719.0,784.5562220087754
13720.0,505.3690145783434
13722.0,464.8586246568429
13725.0,713.3247687940949
13726.0,1058.8555288644304
13727.0,1095.5729576423068
13728.0,602.2895397677869
13730.0,503.1855016461102
13731.0,284.5909513273096
13735.0,1302.0518928383515
13736.0,310.51357686915514
13741.0,518.8376071657445
13742.0,1473.4647727380866
13743.0,914.0593797186461
13744.0,241.88867648148266
13748.0,425.976156276852
13750.0,727.061676899722
13752.0,774.61816203325
13754.0,182.50953220801864
13755.0,3929.8026508759594
13756.0,2131.4177344236214
13758.0,1278.1861560460725
13759.0,637.7841683255781
13760.0,232.9621226947438
13761.0,537.912250184887
13764.0,525.2560058795164
13767.0,7357.469741737517
13769.0,1195.133779597521
13771.0,1045.7444575798145
13772.0,665.9768080802455
13777.0,8431.461888396518
13780.0,386.83540523472385
13782.0,514.2830629499372
13784.0,1282.06924879161
13787.0,181.1586337662233
13791.0,559.1468026342844
13792.0,199.4083161436277
13798.0,16162.375843083984
13799.0,266.9341058099627
13802.0,1545.9461517821833
13804.0,1147.8404094823081
13805.0,611.1166200638842
13808.0,2027.8065956772612
13810.0,951.9424485565539
13811.0,499.1719187322876
13812.0,735.312473700376
13813.0,1287.7893292219685
13814.0,914.9770563267505
13815.0,1408.8898561027077
13816.0,810.392931852505
13817.0,201.8256550946353
13819.0,446.64546240775576
13821.0,214.17038163863515
13822.0,1068.053421736951
13823.0,714.0402016338123
13824.0,755.505957515961
13827.0,595.3999541145504
13831.0,868.2671711853122
13835.0,572.670304492552
13837.0,190.02635719120045
13838.0,300.4582150053043
13842.0,1441.4547288750957
13846.0,307.5535878364456
13848.0,457.97264732709044
13849.0,756.257015297389
13851.0,1166.550288647907
13854.0,3592.669473587928
13856.0,433.59328446462683
13860.0,1681.3920378859098
13862.0,993.9525724299963
13865.0,380.07039112131525
13867.0,710.0777621456257
13868.0,5388.541028111088
13869.0,1179.3582015914226
13870.0,1306.9271672494642
13871.0,3143.277289060867
13873.0,284.8567229943607
13875.0,861.3232643238978
13880.0,1472.087366220839
13881.0,8204.79120533577
13882.0,2489.0467997991123
13883.0,991.6219744953581
13884.0,509.2193670747478
13885.0,254.3109348978268
13888.0,358.0787008814424
13890.0,900.7230183464254
13892.0,543.3162647744755
13894.0,272.60599344145567
13895.0,1984.2939174676924
13899.0,197.93497542256125
13900.0,382.78438176306736
13901.0,1329.350157268608
13904.0,198.63545215408982
13908.0,1083.2802493186953
13911.0,1300.000214058751
13914.0,1389.4843149999597
13917.0,330.1688613316675
13918.0,554.5291710663499
13919.0,465.3211919171094
13924.0,2609.6452672466485
13925.0,628.8422458257596
13928.0,747.2484555441134
13929.0,265.46291566065514
13930.0,393.22894113041406
13931.0,451.63020819051377
13933.0,466.9906177081098
13939.0,326.6845263583176
13940.0,912.2312110318114
13941.0,1645.9893694475682
13946.0,362.45825100154303
13949.0,3051.2751022776433
13950.0,536.8313580222134
13951.0,375.0842205009338
13952.0,625.74187911836
13953.0,1426.411795916481
13954.0,773.7419036612712
13955.0,186.3457138039424
13956.0,684.3973762614515
13959.0,283.0835001258398
13960.0,642.7560556755195
13962.0,204.88338977802377
13963.0,351.28268848866907
13969.0,3930.3734154778626
13971.0,1469.661275780876
13972.0,241.05097143724709
13975.0,1127.6204489878885
13978.0,795.3543706305077
13982.0,681.8938734558749
13983.0,1128.9983164534628
13984.0,464.41680767098916
13985.0,4096.012561217512
13988.0,2159.2028224613045
13989.0,332.6437968087822
13991.0,1061.2708104090502
13993.0,1619.370996197154
13994.0,2199.4074410704598
13995.0,846.327238746901
13999.0,1719.8395197600653
14001.0,705.3554756698757
14002.0,437.81934017534616
14004.0,2048.9134715303703
14005.0,1928.6652036510195
14006.0,428.2165279189242
14009.0,330.4107735051111
14013.0,353.8682403430568
14016.0,1470.3754264293568
14019.0,1191.3878463860322
14020.0,737.7641916414775
14021.0,413.3874878083115
14023.0,298.1656342558912
14024.0,363.49014603112846
14029.0,480.96810432059436
14030.0,851.815520942393
14031.0,6722.329711496284
14032.0,1302.7729828402635
14034.0,377.1690706068214
14035.0,727.7825819725333
14037.0,136.35080416087663
14038.0,726.5207583228273
14040.0,1728.4047036208794
14044.0,398.76982801943143
14045.0,575.9984693080652
14047.0,550.9014377458408
14049.0,2072.7842324754997
14050.0,592.2867392380592
14051.0,6658.417210604693
14053.0,325.57656253131984
14056.0,4429.050004291511
14057.0,2465.800289414725
14060.0,2646.529044277133
14062.0,4140.894533209541
14064.0,804.8879423588816
14067.0,543.0276734052319
14071.0,905.2835474332517
14075.0,495.0882946181817
14077.0,422.2967948707998
14078.0,527.1253797314982
14081.0,250.06907517779416
14083.0,471.12075482846944
14085.0,1949.83842964701
14088.0,20358.450564394087
14092.0,1829.5511774602678
14096.0,88096.38925120105
14099.0,1365.2013430604923
14101.0,2443.028464611039
14102.0,3115.9785916984088
14104.0,304.89903528909105
14107.0,1115.331315701089
14108.0,654.5578266127493
14110.0,2947.783700692653
14111.0,564.1636628248299
14112.0,1349.9016035948257
14113.0,688.6474623668238
14114.0,188.553720234556
14116.0,1560.5272830468098
14121.0,5131.749574108868
14125.0,2418.203642139285
14126.0,1748.9035346686114
14127.0,331.8248091266804
14128.0,299.84094638644103
14129.0,606.8310207444571
14132.0,2941.3803650975856
14133.0,232.31056233880588
14135.0,1940.8930744519125
14138.0,995.5672026194411
14140.0,1694.1964257127056
14141.0,1202.9656701821489
14145.0,1774.6854086115125
14146.0,1240.094084489979
14147.0,259.99192098705686
14150.0,223.7727269602309
14152.0,314.059010394362
14156.0,50954.46399517403
14157.0,212.60185338861373
14159.0,2078.5095260517573
14161.0,420.0240242534222
14162.0,191.4069517472196
14163.0,1321.1072659055858
14164.0,824.3328333018377
14167.0,353.52005012984944
14173.0,426.95877287507153
14175.0,1206.4774182358374
14176.0,290.336665374257
14177.0,577.0832454634782
14178.0,1426.5218923408386
14179.0,891.0465917967751
14180.0,2139.9863758455213
14188.0,960.4891047723121
14189.0,2018.4048623923334
14191.0,3365.656114528032
14193.0,319.8632501206066
14194.0,5616.694810050572
14195.0,241.5474674390409
14198.0,526.2550191770038
14201.0,466.2056015296437
14205.0,259.58776946367163
14209.0,929.8341476596736
14210.0,790.3234677583041
14211.0,1279.2678009294104
14214.0,410.07053181539885
14215.0,805.1204730741356
14216.0,4336.58194391098
14217.0,1005.0365379165669
14220.0,211.68870476313091
14221.0,1521.772631868315
14223.0,512.589954306013
14224.0,516.6585440971002
14226.0,858.4709152020798
14227.0,1508.2115954283777
14229.0,555.2655804716925
14231.0,444.84580400969276
14232.0,926.8712905198612
14233.0,745.6674211314327
14234.0,1546.4300254614002
14235.0,1349.0772211363821
14236.0,202.96325487083885
14239.0,1282.2064706093086
14240.0,473.24954093703474
14242.0,180.35353865949466
14243.0,1173.5081508296669
14245.0,404.5683695309385
14246.0,707.5631243798309
14250.0,1065.483142786731
14251.0,3845.832622139287
14256.0,240.39371273741483
14257.0,1255.9777618775584
14258.0,4333.207666583809
14261.0,712.2879136861453
14262.0,1694.7159264630834
14264.0,264.91531448152233
14265.0,449.5263888489438
14267.0,415.3680948300927
14272.0,291.10071297128616
14273.0,483.50271711190584
14276.0,508.49237088381426
14277.0,1638.575462809931
14282.0,1533.9131823288112
14284.0,779.5951854519138
14285.0,1652.031786298046
14286.0,1452.1953495332223
14287.0,267.9564468420349
14289.0,514.4276113229573
14290.0,760.5221514883203
14291.0,1736.262907340404
14292.0,2397.0786691079516
14293.0,409.47560718567337
14297.0,720.3913986050723
14298.0,21542.08072868003
14299.0,1632.425699154076
14305.0,1036.7350655943128
14306.0,827.4520892160315
14307.0,983.6826013294515
14309.0,1112.0819544112574
14312.0,741.285209061018
14315.0,1259.5069043477488
14320.0,173.3277873971967
14321.0,685.3844325492123
14323.0,307.52501646220907
14329.0,1676.536707396262
14331.0,351.39091289499294
14332.0,913.0573119772694
14334.0,1108.5791874962265
14335.0,512.9291368479338
14336.0,719.1168501954872
14338.0,223.88302495457012
14341.0,987.8815702730419
14342.0,498.20901768732244
14344.0,418.4023795961039
14346.0,395.1525378555198
14352.0,565.4006032002826
14354.0,1101.7133532179837
14356.0,803.7291154208721
14359.0,1050.585909256559
14360.0,1596.7553302858946
14364.0,2278.8461310095854
14367.0,4770.902269140954
14377.0,276.6973860269377
14379.0,231.83379043497936
14383.0,1008.7697607445522
14385.0,1764.6435806984416
14387.0,1735.0424065941177
14388.0,1331.965994851683
14389.0,582.850327473839
14390.0,1933.5361695836439
14395.0,1468.9200591120361
14396.0,223.26183426875008
14397.0,2071.0194093925984
14401.0,1826.2403144273183
14403.0,595.5546021008477
14404.0,695.360757639564
14407.0,1142.1816071227536
14408.0,1460.6638162433208
14409.0,818.3368816909614
14410.0,677.0785876546355
14412.0,853.9488866714242
14414.0,707.8432950041615
14415.0,2339.911796653843
14416.0,975.8144356336973
14418.0,2188.561410303246
14419.0,547.4553323166131
14421.0,367.67269571781526
14422.0,2239.9742324414815
14426.0,1946.2591984980832
14427.0,623.7210404830188
14428.0,633.6895630906804
14432.0,3338.448327146824
14434.0,2454.4985182095897
14440.0,813.6432337169151
14441.0,909.8044925791077
14442.0,415.4162452040707
14443.0,562.1012755870181
14446.0,624.0411256631
14447.0,627.0037875725677
14448.0,200.06501782830213
14449.0,410.6016985687896
14450.0,295.4665111612812
14451.0,370.40275755514904
14452.0,551.4721820451169
14456.0,3220.979110985596
14460.0,335.31399355851215
14461.0,801.2211195501401
14462.0,1035.7270434794473
14463.0,495.701174185386
14465.0,287.61376165065116
14466.0,919.6832989711664
14467.0,390.2618836459479
14470.0,213.86138918664273
14472.0,880.941197440821
14473.0,212.07966244967676
14475.0,423.9765316415002
14477.0,699.248796045993
14479.0,161.95079468968532
14481.0,267.06453921284503
14482.0,1321.0464242232597
14487.0,574.8469593218872
14491.0,179.37652917291175
14493.0,1837.8264947495752
14495.0,403.3404846906507
14496.0,178.154704210146
14498.0,856.0300356474635
14499.0,489.9348435704316
14500.0,330.67388742707163
14501.0,197.81063234809181
14502.0,1313.4484420792105
14503.0,2555.47940680179
14504.0,461.41655318154415
14505.0,2155.9449891932973
14506.0,820.5964847258745
14507.0,720.0931591468915
14508.0,572.2403003510773
14511.0,1545.4473976592476
14512.0,246.97781923937575
14513.0,372.24014870653747
14514.0,455.60043624199574
14515.0,1297.8060410501305
14517.0,351.49603848406446
14520.0,192.95123940083872
14522.0,735.0332517341293
14524.0,809.7181399858197
14525.0,1786.2659891673147
14527.0,3807.5369398479406
14529.0,920.3959255257205
14530.0,1270.2634354285321
14532.0,437.4653034205035
14533.0,815.5308295200558
14534.0,2227.437834217367
14535.0,1156.494523691822
14538.0,280.354580793697
